sub_id,from,to,choice,edge,mem_value,triad_value,comm_value,sr0,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,sr9
1,3,5,0,0,0,0.05,0.047619047619047616,0,0.005998992716800981,0.011943382484946521,0.017814416164600482,0.023586718116302047,0.02922768216918381,0.034698276165882,0.03995510749102972,0.04494957707237962,0.04961767465219773
1,3,6,0,1,0.06666666666666667,0.05,0.047619047619047616,0.08538751371278955,0.07940119679722879,0.07345907198182894,0.0675543319160549,0.06168205591003539,0.055839929643855514,0.050027386662493054,0.044240915385557786,0.038466717046821246,0.032695662574484724
1,3,7,0,1,0.06666666666666667,0.05,0.047619047619047616,0.06950526261180345,0.06826011125412691,0.06672872909324881,0.0648807413672944,0.0626936984691918,0.06015708313129551,0.05727790830398536,0.0540881711765559,0.0506517296588611,0.047048217233147935
1,3,8,0,1,0.06666666666666667,0.05,0.047619047619047616,0.034846167405675164,0.036905747143588866,0.03876566135869559,0.04043916782164411,0.04194014552611915,0.043282852035936556,0.04448378495443844,0.04556823197744439,0.04658101737480072,0.047578258283715334
1,3,9,0,1,0.06666666666666667,0.05,0.047619047619047616,0.025746669477016565,0.0287864919649819,0.03152918102780522,0.03400001135497141,0.036230853661261796,0.03825924049300181,0.04012446615496129,0.04185745656624944,0.04345933327209921,0.04486785246182611
1,3,10,1,1,0.06666666666666667,0.05,0.047619047619047616,0.05897079357823577,0.057274877134489303,0.0559446806234732,0.055010636422590374,0.054506315991574995,0.054466891257897734,0.05492524366525687,0.05590493760468785,0.05741371300244841,0.05946500551951384
1,3,11,1,1,0.06666666666666667,0.05,0.047619047619047616,0.07433936336915649,0.07088673035484848,0.06734533741016226,0.06371882682567137,0.06001301025787101,0.056237028658790385,0.052406249281506466,0.048550719889996354,0.04473684864898782,0.04109963869887562
1,3,12,1,1,0.06666666666666667,0.05,0.047619047619047616,0.04634290411876063,0.043581350585293666,0.04084712536807702,0.03813365475947044,0.03543378305635968,0.0327386356870443,0.030036033576429713,0.027310002523273213,0.02454807519935169,0.021761099439015295
1,3,13,0,0,0,0.05,0.047619047619047616,0,0.0032168180512417467,0.006315723250073787,0.009294342523190785,0.012151840336142642,0.014889759674252136,0.01751308803176065,0.02003011548569407,0.02244747161476128,0.02476505149341792
1,3,14,0,1,0.06666666666666667,0.05,0.047619047619047616,0.047350490232070094,0.04449359298986791,0.04197509067540651,0.039787588880204304,0.037921527595050526,0.03636538036948027,0.03510603230421581,0.034128756637023736,0.03341532164522221,0.03293004856938638
1,3,15,0,0,0,0.05,0.047619047619047616,0.1078457790664192,0.10272369519760396,0.09777295516968261,0.09300284036620816,0.08842048689897934,0.0840297726426854,0.07982927485334229,0.07580930338287754,0.07195230875863472,0.06825731602735585
1,3,16,0,0,0,0.05,0.047619047619047616,0,0.002283005404708968,0.0047192744662172045,0.00731829602793796,0.010095684779484857,0.013074449252609395,0.016286391633864347,0.01977435909665673,0.023598376403609476,0.027835302180129633
1,3,17,1,1,0.06666666666666667,0.05,0.047619047619047616,0.017121195737436912,0.019302910913480683,0.021534391108423916,0.023799086650454427,0.026080651051986526,0.02836192988473648,0.030621439851535606,0.032823265304452356,0.03489198606034788,0.03666232477384454
1,3,18,1,1,0.06666666666666667,0.05,0.047619047619047616,0.1275158611317682,0.12324771081140055,0.1190179512334936,0.11482828479341144,0.11067361282800978,0.1065411252014172,0.10241186739842942,0.09826945355051485,0.0941268216655997,0.09010875795500384
1,3,19,0,0,0,0.05,0.047619047619047616,0.021926690858363698,0.023713018032035554,0.025461027194630243,0.027181987402545703,0.028887732689796608,0.030592787922359536,0.032318746406560274,0.0341021968380117,0.03600289340773486,0.03810169970139299
1,3,20,0,1,0.06666666666666667,0.05,0.047619047619047616,0.030361697039614863,0.0330429491101922,0.03568191868160201,0.03827562901562846,0.04081583190080132,0.04328836702093312,0.045672742642827086,0.047942611195253275,0.050071606214913335,0.052066632732292874
1,3,21,0,1,0.06666666666666667,0.05,0.047619047619047616,0.07627116555179345,0.07777574968368069,0.07882427443770296,0.07942882314028285,0.07959852916567026,0.07933916159125089,0.07865052855054534,0.07751605011550569,0.07587146770276659,0.07354572366561152
1,4,1,1,1,0.08333333333333333,0.05,0.047619047619047616,0.043280714785945716,0.04467973344781397,0.04588044348962331,0.04689086729316108,0.04772063703486491,0.04838467863507473,0.048910647495306984,0.04935165043558866,0.04980236293561396,0.05041125683172741
1,4,2,1,1,0.08333333333333333,0.05,0.047619047619047616,0.01649374397213525,0.01973044943123496,0.02316506116765428,0.026790165273270765,0.03059927339831017,0.03458664446387257,0.03874683888773137,0.043073547747760614,0.0475555289123142,0.0521573830199795
1,4,3,0,0,0,0.05,0.047619047619047616,0.025923603021588096,0.029163892646660413,0.03227897212206598,0.03528270976846379,0.038191993117194095,0.04102502696981945,0.043797579091662354,0.046516331223069675,0.049169363147647874,0.05170711738244743
1,4,5,0,0,0,0.05,0.047619047619047616,0,0.006731883365768272,0.013194010816033176,0.019387995766938188,0.02530712783719864,0.030936764423300185,0.036256415872001145,0.04124301448583167,0.04587056610263964,0.05009990646993677
1,4,6,1,1,0.08333333333333333,0.05,0.047619047619047616,0.031947860811036274,0.03194886784580935,0.03187312877748939,0.03170247999058958,0.031422819612114745,0.0310246819553735,0.03050182977605291,0.029845683038396548,0.029037608902997357,0.028065452725865265
1,4,7,0,0,0,0.05,0.047619047619047616,0,0.0045228419105206785,0.008915568584371895,0.013195302601844459,0.017383922799941068,0.021511712223946735,0.025622058092959393,0.029777225404085988,0.03406236511514777,0.038564962332172485
1,4,8,1,1,0.08333333333333333,0.05,0.047619047619047616,0.15183306631842974,0.14070697578513733,0.12974061562020212,0.11893878246353334,0.1083055691616502,0.09784385402979348,0.08755741920673789,0.07745810268447806,0.06757648328596035,0.057951210190713066
1,4,9,0,0,0,0.05,0.047619047619047616,0,0.006009568287731353,0.011637786750855271,0.016919075393520805,0.02188921834242136,0.026583570562148898,0.03103221720938501,0.0352491681278449,0.039211474922026784,0.042829642226988984
1,4,10,1,1,0.08333333333333333,0.05,0.047619047619047616,0.19753773922737866,0.1834794577979684,0.16942009045197096,0.15540876904737277,0.14149485478988993,0.1277258956380608,0.11414320597808889,0.1007747274543977,0.08762971650266187,0.07472354519863296
